SiteID, 49604.0
Longitude, -94.675873
Latitude, 40.232609
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),power (MW)
2012,11,1,0,0,4.525,0.918
2012,11,1,0,5,4.547,0.9380000000000001
2012,11,1,0,10,4.5680000000000005,0.9570000000000001
2012,11,1,0,15,4.611,0.996
2012,11,1,0,20,4.62,1.0050000000000001
2012,11,1,0,25,4.611,0.996
2012,11,1,0,30,4.623,1.008
2012,11,1,0,35,4.647,1.03
2012,11,1,0,40,4.7330000000000005,1.108
2012,11,1,0,45,4.84,1.206
2012,11,1,0,50,4.8580000000000005,1.223
2012,11,1,0,55,4.812,1.181
2012,11,1,1,0,4.745,1.12
2012,11,1,1,5,4.678,1.059
2012,11,1,1,10,4.5680000000000005,0.9590000000000001
2012,11,1,1,15,4.516,0.911
2012,11,1,1,20,4.5440000000000005,0.936
2012,11,1,1,25,4.513,0.909
2012,11,1,1,30,4.477,0.875
2012,11,1,1,35,4.461,0.861
2012,11,1,1,40,4.437,0.839
2012,11,1,1,45,4.3790000000000004,0.786
2012,11,1,1,50,4.3180000000000005,0.73
2012,11,1,1,55,4.2780000000000005,0.6940000000000001
2012,11,1,2,0,4.235,0.663
2012,11,1,2,5,4.1930000000000005,0.639
2012,11,1,2,10,4.1530000000000005,0.617
2012,11,1,2,15,4.086,0.58
2012,11,1,2,20,4.0520000000000005,0.561
2012,11,1,2,25,4.01,0.538
2012,11,1,2,30,3.9610000000000003,0.51
2012,11,1,2,35,3.894,0.47300000000000003
2012,11,1,2,40,3.857,0.452
2012,11,1,2,45,3.811,0.427
2012,11,1,2,50,3.778,0.40800000000000003
2012,11,1,2,55,3.778,0.40800000000000003
2012,11,1,3,0,3.701,0.366
2012,11,1,3,5,3.579,0.298
2012,11,1,3,10,3.5460000000000003,0.279
2012,11,1,3,15,3.555,0.28400000000000003
2012,11,1,3,20,3.527,0.269
2012,11,1,3,25,3.442,0.221
2012,11,1,3,30,3.357,0.17400000000000002
2012,11,1,3,35,3.311,0.148
2012,11,1,3,40,3.216,0.095
2012,11,1,3,45,3.076,0.074
2012,11,1,3,50,3.024,0.069
2012,11,1,3,55,3.051,0.07200000000000001
2012,11,1,4,0,3.051,0.07200000000000001
2012,11,1,4,5,3.039,0.07100000000000001
2012,11,1,4,10,3.045,0.07100000000000001
2012,11,1,4,15,3.051,0.07200000000000001
2012,11,1,4,20,3.0700000000000003,0.073
2012,11,1,4,25,3.112,0.076
2012,11,1,4,30,3.146,0.079
2012,11,1,4,35,3.17,0.081
2012,11,1,4,40,3.186,0.082
2012,11,1,4,45,3.189,0.082
2012,11,1,4,50,3.152,0.079
2012,11,1,4,55,3.1,0.075
2012,11,1,5,0,3.033,0.07
2012,11,1,5,5,2.92,0.061
2012,11,1,5,10,2.795,0.052000000000000005
2012,11,1,5,15,2.706,0.045
2012,11,1,5,20,2.606,0.037
2012,11,1,5,25,2.533,0.031
2012,11,1,5,30,2.548,0.032
2012,11,1,5,35,2.591,0.036000000000000004
2012,11,1,5,40,2.603,0.037
2012,11,1,5,45,2.612,0.037
2012,11,1,5,50,2.63,0.039
2012,11,1,5,55,2.618,0.038
2012,11,1,6,0,2.6,0.036000000000000004
2012,11,1,6,5,2.609,0.037
2012,11,1,6,10,2.615,0.038
2012,11,1,6,15,2.609,0.037
2012,11,1,6,20,2.584,0.035
2012,11,1,6,25,2.572,0.034
