SiteID, 37546.0
Longitude, -99.849121
Latitude, 37.87281
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),power (MW)
2012,11,1,0,0,1.022,0.0
2012,11,1,0,5,1.0070000000000001,0.0
2012,11,1,0,10,1.077,0.0
2012,11,1,0,15,1.471,0.0
2012,11,1,0,20,2.273,0.006
2012,11,1,0,25,3.112,0.07
2012,11,1,0,30,3.448,0.17500000000000002
2012,11,1,0,35,3.6430000000000002,0.281
2012,11,1,0,40,4.016,0.483
2012,11,1,0,45,4.336,0.658
2012,11,1,0,50,4.547,0.834
2012,11,1,0,55,4.791,1.053
2012,11,1,1,0,5.126,1.353
2012,11,1,1,5,5.517,1.728
2012,11,1,1,10,5.734,2.012
2012,11,1,1,15,5.545,1.768
2012,11,1,1,20,5.066,1.303
2012,11,1,1,25,4.468,0.77
2012,11,1,1,30,4.037,0.499
2012,11,1,1,35,3.6830000000000003,0.307
2012,11,1,1,40,3.427,0.167
2012,11,1,1,45,3.244,0.081
2012,11,1,1,50,3.134,0.07200000000000001
2012,11,1,1,55,3.076,0.068
2012,11,1,2,0,3.073,0.068
2012,11,1,2,5,3.088,0.069
2012,11,1,2,10,3.106,0.07
2012,11,1,2,15,3.094,0.069
2012,11,1,2,20,3.109,0.07
2012,11,1,2,25,3.17,0.075
2012,11,1,2,30,3.238,0.08
2012,11,1,2,35,3.317,0.107
2012,11,1,2,40,3.442,0.17500000000000002
2012,11,1,2,45,3.5460000000000003,0.232
2012,11,1,2,50,3.567,0.244
2012,11,1,2,55,3.531,0.224
2012,11,1,3,0,3.494,0.20400000000000001
2012,11,1,3,5,3.466,0.189
2012,11,1,3,10,3.439,0.17500000000000002
2012,11,1,3,15,3.4210000000000003,0.165
2012,11,1,3,20,3.4050000000000002,0.157
2012,11,1,3,25,3.372,0.139
2012,11,1,3,30,3.3080000000000003,0.10400000000000001
2012,11,1,3,35,3.213,0.079
2012,11,1,3,40,3.085,0.069
2012,11,1,3,45,3.012,0.063
2012,11,1,3,50,2.987,0.062
2012,11,1,3,55,2.874,0.053
2012,11,1,4,0,2.7680000000000002,0.045
2012,11,1,4,5,2.697,0.039
2012,11,1,4,10,2.621,0.034
2012,11,1,4,15,2.5300000000000002,0.027
2012,11,1,4,20,2.447,0.02
2012,11,1,4,25,2.41,0.017
2012,11,1,4,30,2.407,0.017
2012,11,1,4,35,2.404,0.017
2012,11,1,4,40,2.374,0.015
2012,11,1,4,45,2.331,0.011
2012,11,1,4,50,2.295,0.009000000000000001
2012,11,1,4,55,2.294,0.009000000000000001
2012,11,1,5,0,2.319,0.01
2012,11,1,5,5,2.316,0.01
2012,11,1,5,10,2.249,0.005
2012,11,1,5,15,2.124,0.0
2012,11,1,5,20,1.944,0.0
2012,11,1,5,25,1.742,0.0
2012,11,1,5,30,1.55,0.0
2012,11,1,5,35,1.3820000000000001,0.0
2012,11,1,5,40,1.254,0.0
2012,11,1,5,45,1.205,0.0
2012,11,1,5,50,1.226,0.0
2012,11,1,5,55,1.2750000000000001,0.0
2012,11,1,6,0,1.309,0.0
2012,11,1,6,5,1.321,0.0
2012,11,1,6,10,1.309,0.0
2012,11,1,6,15,1.284,0.0
2012,11,1,6,20,1.272,0.0
2012,11,1,6,25,1.284,0.0
2012,11,1,6,30,1.29,0.0
2012,11,1,6,35,1.2750000000000001,0.0
2012,11,1,6,40,1.2630000000000001,0.0
2012,11,1,6,45,1.29,0.0
2012,11,1,6,50,1.348,0.0
2012,11,1,6,55,1.3880000000000001,0.0
2012,11,1,7,0,1.3820000000000001,0.0
2012,11,1,7,5,1.315,0.0
2012,11,1,7,10,1.187,0.0
2012,11,1,7,15,1.052,0.0
2012,11,1,7,20,0.997,0.0
2012,11,1,7,25,1.034,0.0
2012,11,1,7,30,1.1260000000000001,0.0
2012,11,1,7,35,1.19,0.0
2012,11,1,7,40,1.223,0.0
2012,11,1,7,45,1.278,0.0
2012,11,1,7,50,1.339,0.0
2012,11,1,7,55,1.318,0.0
2012,11,1,8,0,1.211,0.0
2012,11,1,8,5,1.089,0.0
2012,11,1,8,10,1.031,0.0
2012,11,1,8,15,0.994,0.0
2012,11,1,8,20,0.985,0.0
2012,11,1,8,25,1.043,0.0
2012,11,1,8,30,1.141,0.0
2012,11,1,8,35,1.223,0.0
2012,11,1,8,40,1.2630000000000001,0.0
2012,11,1,8,45,1.236,0.0
2012,11,1,8,50,1.187,0.0
2012,11,1,8,55,1.187,0.0
2012,11,1,9,0,1.208,0.0
2012,11,1,9,5,1.202,0.0
2012,11,1,9,10,1.19,0.0
2012,11,1,9,15,1.19,0.0
2012,11,1,9,20,1.229,0.0
2012,11,1,9,25,1.217,0.0
2012,11,1,9,30,1.196,0.0
2012,11,1,9,35,1.19,0.0
2012,11,1,9,40,1.178,0.0
2012,11,1,9,45,1.147,0.0
2012,11,1,9,50,1.101,0.0
2012,11,1,9,55,1.056,0.0
2012,11,1,10,0,1.031,0.0
2012,11,1,10,5,1.034,0.0
2012,11,1,10,10,1.04,0.0
2012,11,1,10,15,1.071,0.0
2012,11,1,10,20,1.071,0.0
2012,11,1,10,25,1.062,0.0
2012,11,1,10,30,1.077,0.0
2012,11,1,10,35,1.1260000000000001,0.0
2012,11,1,10,40,1.175,0.0
2012,11,1,10,45,1.239,0.0
2012,11,1,10,50,1.324,0.0
2012,11,1,10,55,1.4000000000000001,0.0
2012,11,1,11,0,1.449,0.0
2012,11,1,11,5,1.486,0.0
2012,11,1,11,10,1.495,0.0
2012,11,1,11,15,1.495,0.0
2012,11,1,11,20,1.5190000000000001,0.0
2012,11,1,11,25,1.608,0.0
2012,11,1,11,30,1.693,0.0
2012,11,1,11,35,1.724,0.0
2012,11,1,11,40,1.699,0.0
2012,11,1,11,45,1.608,0.0
2012,11,1,11,50,1.467,0.0
2012,11,1,11,55,1.339,0.0
2012,11,1,12,0,1.254,0.0
2012,11,1,12,5,1.193,0.0
2012,11,1,12,10,1.168,0.0
2012,11,1,12,15,1.187,0.0
2012,11,1,12,20,1.239,0.0
2012,11,1,12,25,1.293,0.0
2012,11,1,12,30,1.293,0.0
2012,11,1,12,35,1.236,0.0
2012,11,1,12,40,1.199,0.0
2012,11,1,12,45,1.181,0.0
2012,11,1,12,50,1.141,0.0
