SiteID, 21296.0
Longitude, -101.241974
Latitude, 35.467548
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),power (MW)
2012,11,1,0,0,5.594,1.711
2012,11,1,0,5,6.3870000000000005,2.717
2012,11,1,0,10,7.229,4.0680000000000005
2012,11,1,0,15,7.977,5.503
2012,11,1,0,20,8.432,6.563
2012,11,1,0,25,8.88,7.63
2012,11,1,0,30,9.457,9.282
2012,11,1,0,35,9.933,10.636000000000001
2012,11,1,0,40,10.26,11.521
2012,11,1,0,45,10.373,11.83
2012,11,1,0,50,10.345,11.759
2012,11,1,0,55,10.36,11.803
2012,11,1,1,0,10.422,11.969
2012,11,1,1,5,10.394,11.898
2012,11,1,1,10,10.415000000000001,11.961
2012,11,1,1,15,10.507,12.211
2012,11,1,1,20,10.538,12.295
2012,11,1,1,25,10.544,12.31
2012,11,1,1,30,10.608,12.483
2012,11,1,1,35,10.751,12.872
2012,11,1,1,40,10.882,13.228
2012,11,1,1,45,10.922,13.336
2012,11,1,1,50,10.898,13.27
2012,11,1,1,55,10.809000000000001,13.031
2012,11,1,2,0,10.727,12.809000000000001
2012,11,1,2,5,10.754,12.885
2012,11,1,2,10,10.882,13.231
2012,11,1,2,15,11.001,13.551
2012,11,1,2,20,10.977,13.484
2012,11,1,2,25,10.879,13.223
2012,11,1,2,30,10.84,13.119
2012,11,1,2,35,10.846,13.139000000000001
2012,11,1,2,40,10.895,13.273
2012,11,1,2,45,10.947000000000001,13.413
2012,11,1,2,50,11.044,13.676
2012,11,1,2,55,11.133000000000001,13.818
2012,11,1,3,0,11.099,13.762
2012,11,1,3,5,11.001,13.55
2012,11,1,3,10,10.928,13.351
2012,11,1,3,15,10.870000000000001,13.195
2012,11,1,3,20,10.837,13.105
2012,11,1,3,25,10.852,13.148
2012,11,1,3,30,10.937,13.382
2012,11,1,3,35,11.09,13.75
2012,11,1,3,40,11.077,13.731
2012,11,1,3,45,10.763,12.91
2012,11,1,3,50,10.26,11.547
2012,11,1,3,55,9.768,10.191
2012,11,1,4,0,9.488,9.393
2012,11,1,4,5,9.298,8.856
2012,11,1,4,10,9.128,8.371
2012,11,1,4,15,8.929,7.805000000000001
2012,11,1,4,20,8.722,7.2780000000000005
2012,11,1,4,25,8.481,6.716
2012,11,1,4,30,8.343,6.3950000000000005
2012,11,1,4,35,8.658,7.127
2012,11,1,4,40,9.277000000000001,8.795
2012,11,1,4,45,9.561,9.603
2012,11,1,4,50,9.677,9.929
2012,11,1,4,55,9.765,10.174
2012,11,1,5,0,9.967,10.74
2012,11,1,5,5,10.263,11.535
2012,11,1,5,10,10.672,12.636000000000001
2012,11,1,5,15,11.117,13.774000000000001
2012,11,1,5,20,11.505,14.385
2012,11,1,5,25,11.862,14.948
2012,11,1,5,30,12.134,15.375
2012,11,1,5,35,12.341000000000001,15.501
2012,11,1,5,40,12.503,15.572000000000001
2012,11,1,5,45,12.656,15.638
2012,11,1,5,50,12.753,15.681000000000001
2012,11,1,5,55,12.829,15.715
2012,11,1,6,0,12.866,15.731
2012,11,1,6,5,12.878,15.738
2012,11,1,6,10,12.9,15.748000000000001
2012,11,1,6,15,12.982000000000001,15.785
2012,11,1,6,20,13.125,15.849
2012,11,1,6,25,13.339,15.913
2012,11,1,6,30,13.516,15.926
2012,11,1,6,35,13.659,15.937000000000001
2012,11,1,6,40,13.803,15.948
2012,11,1,6,45,13.934000000000001,15.958
2012,11,1,6,50,14.056000000000001,15.967
2012,11,1,6,55,14.084,15.969000000000001
2012,11,1,7,0,14.019,15.965
2012,11,1,7,5,13.903,15.956
2012,11,1,7,10,13.787,15.948
2012,11,1,7,15,13.69,15.941
2012,11,1,7,20,13.617,15.935
2012,11,1,7,25,13.534,15.929
2012,11,1,7,30,13.476,15.925
2012,11,1,7,35,13.44,15.922
2012,11,1,7,40,13.403,15.919
2012,11,1,7,45,13.333,15.914
2012,11,1,7,50,13.327,15.913
2012,11,1,7,55,13.372,15.917
2012,11,1,8,0,13.458,15.923
2012,11,1,8,5,13.528,15.928
2012,11,1,8,10,13.574,15.932
2012,11,1,8,15,13.589,15.933
2012,11,1,8,20,13.626,15.936
2012,11,1,8,25,13.684000000000001,15.94
2012,11,1,8,30,13.717,15.943
2012,11,1,8,35,13.696,15.941
2012,11,1,8,40,13.696,15.941
2012,11,1,8,45,13.72,15.943
2012,11,1,8,50,13.662,15.939
2012,11,1,8,55,13.617,15.935
2012,11,1,9,0,13.531,15.929
2012,11,1,9,5,13.324,15.914
2012,11,1,9,10,13.018,15.815
2012,11,1,9,15,12.521,15.6
2012,11,1,9,20,11.92,15.115
2012,11,1,9,25,11.663,14.713000000000001
2012,11,1,9,30,11.828,14.973
2012,11,1,9,35,12.023,15.281
2012,11,1,9,40,11.99,15.23
