SiteID, 21301.0
Longitude, -99.846649
Latitude, 35.532089
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),power (MW)
2012,11,1,0,0,6.353,2.787
2012,11,1,0,5,6.598,3.119
2012,11,1,0,10,6.912,3.6790000000000003
2012,11,1,0,15,7.251,4.283
2012,11,1,0,20,7.58,4.87
2012,11,1,0,25,7.886,5.543
2012,11,1,0,30,8.127,6.1080000000000005
2012,11,1,0,35,8.304,6.523000000000001
2012,11,1,0,40,8.423,6.801
2012,11,1,0,45,8.517,7.023000000000001
2012,11,1,0,50,8.609,7.239
2012,11,1,0,55,8.694,7.44
2012,11,1,1,0,8.719,7.498
2012,11,1,1,5,8.700000000000001,7.456
2012,11,1,1,10,8.752,7.579
2012,11,1,1,15,8.893,7.982
2012,11,1,1,20,9.094,8.561
2012,11,1,1,25,9.289,9.122
2012,11,1,1,30,9.469,9.64
2012,11,1,1,35,9.613,10.052
2012,11,1,1,40,9.689,10.272
2012,11,1,1,45,9.695,10.290000000000001
2012,11,1,1,50,9.607,10.037
2012,11,1,1,55,9.442,9.562
2012,11,1,2,0,9.326,9.227
2012,11,1,2,5,9.286,9.112
2012,11,1,2,10,9.32,9.206
2012,11,1,2,15,9.393,9.415000000000001
2012,11,1,2,20,9.454,9.588000000000001
2012,11,1,2,25,9.472,9.638
2012,11,1,2,30,9.457,9.592
2012,11,1,2,35,9.414,9.468
2012,11,1,2,40,9.36,9.311
2012,11,1,2,45,9.323,9.206
2012,11,1,2,50,9.277000000000001,9.075000000000001
2012,11,1,2,55,9.234,8.952
2012,11,1,3,0,9.216000000000001,8.899000000000001
2012,11,1,3,5,9.21,8.883000000000001
2012,11,1,3,10,9.21,8.886000000000001
2012,11,1,3,15,9.192,8.836
2012,11,1,3,20,9.167,8.768
2012,11,1,3,25,9.097,8.568
2012,11,1,3,30,8.984,8.245000000000001
2012,11,1,3,35,8.896,7.992
2012,11,1,3,40,8.856,7.88
2012,11,1,3,45,8.832,7.813
2012,11,1,3,50,8.795,7.71
2012,11,1,3,55,8.768,7.634
2012,11,1,4,0,8.74,7.5600000000000005
2012,11,1,4,5,8.697000000000001,7.462
2012,11,1,4,10,8.652000000000001,7.356
2012,11,1,4,15,8.633000000000001,7.313
2012,11,1,4,20,8.615,7.269
2012,11,1,4,25,8.633000000000001,7.312
2012,11,1,4,30,8.685,7.433
2012,11,1,4,35,8.789,7.7010000000000005
2012,11,1,4,40,8.941,8.14
2012,11,1,4,45,9.039,8.421
2012,11,1,4,50,9.109,8.622
2012,11,1,4,55,9.195,8.867
2012,11,1,5,0,9.292,9.147
2012,11,1,5,5,9.375,9.383000000000001
2012,11,1,5,10,9.439,9.566
2012,11,1,5,15,9.448,9.593
2012,11,1,5,20,9.463000000000001,9.638
2012,11,1,5,25,9.466000000000001,9.649000000000001
2012,11,1,5,30,9.46,9.633000000000001
2012,11,1,5,35,9.472,9.669
2012,11,1,5,40,9.5,9.75
2012,11,1,5,45,9.518,9.802
2012,11,1,5,50,9.57,9.948
2012,11,1,5,55,9.692,10.295
2012,11,1,6,0,9.845,10.731
2012,11,1,6,5,9.994,11.139
2012,11,1,6,10,10.135,11.521
2012,11,1,6,15,10.263,11.869
2012,11,1,6,20,10.397,12.232000000000001
2012,11,1,6,25,10.531,12.596
2012,11,1,6,30,10.623000000000001,12.846
2012,11,1,6,35,10.693,13.038
2012,11,1,6,40,10.73,13.139000000000001
2012,11,1,6,45,10.751,13.199
2012,11,1,6,50,10.757,13.216000000000001
2012,11,1,6,55,10.791,13.308
2012,11,1,7,0,10.858,13.491
2012,11,1,7,5,10.889,13.576
2012,11,1,7,10,10.827,13.412
2012,11,1,7,15,10.69,13.038
2012,11,1,7,20,10.617,12.835
2012,11,1,7,25,10.66,12.946
2012,11,1,7,30,10.663,12.949
2012,11,1,7,35,10.589,12.744
2012,11,1,7,40,10.498,12.493
2012,11,1,7,45,10.513,12.527000000000001
2012,11,1,7,50,10.696,13.019
2012,11,1,7,55,10.916,13.611
2012,11,1,8,0,11.062,13.872
2012,11,1,8,5,11.252,14.172
2012,11,1,8,10,11.447000000000001,14.481
2012,11,1,8,15,11.639000000000001,14.788
2012,11,1,8,20,11.81,15.062000000000001
2012,11,1,8,25,11.996,15.361
2012,11,1,8,30,12.143,15.473
2012,11,1,8,35,12.247,15.52
2012,11,1,8,40,12.375,15.577
2012,11,1,8,45,12.485,15.626
2012,11,1,8,50,12.46,15.617
2012,11,1,8,55,12.21,15.509
2012,11,1,9,0,12.158,15.489
2012,11,1,9,5,12.781,15.762
2012,11,1,9,10,13.644,15.947000000000001
2012,11,1,9,15,14.105,15.981
2012,11,1,9,20,14.218,15.99
2012,11,1,9,25,14.276,15.99
2012,11,1,9,30,14.328000000000001,15.991
2012,11,1,9,35,14.325000000000001,15.991
2012,11,1,9,40,14.239,15.99
2012,11,1,9,45,14.099,15.98
2012,11,1,9,50,13.974,15.971
2012,11,1,9,55,13.867,15.963000000000001
2012,11,1,10,0,13.754,15.954
