Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),power (MW)
2012,11,1,0,0,1.165,0.0
2012,11,1,0,5,1.287,0.0
2012,11,1,0,10,1.4060000000000001,0.0
2012,11,1,0,15,1.455,0.0
2012,11,1,0,20,1.47,0.0
2012,11,1,0,25,1.5250000000000001,0.0
2012,11,1,0,30,1.657,0.0
2012,11,1,0,35,1.782,0.0
2012,11,1,0,40,1.8980000000000001,0.0
2012,11,1,0,45,2.008,0.0
2012,11,1,0,50,2.108,0.0
2012,11,1,0,55,2.206,0.003
2012,11,1,1,0,2.3040000000000003,0.011
2012,11,1,1,5,2.359,0.015
2012,11,1,1,10,2.371,0.016
2012,11,1,1,15,2.3890000000000002,0.017
2012,11,1,1,20,2.4290000000000003,0.021
2012,11,1,1,25,2.499,0.026000000000000002
2012,11,1,1,30,2.569,0.031
2012,11,1,1,35,2.624,0.036000000000000004
2012,11,1,1,40,2.615,0.035
2012,11,1,1,45,2.56,0.031
2012,11,1,1,50,2.529,0.028
2012,11,1,1,55,2.52,0.028
2012,11,1,2,0,2.5260000000000002,0.028
2012,11,1,2,5,2.529,0.028
2012,11,1,2,10,2.523,0.028
2012,11,1,2,15,2.5020000000000002,0.026000000000000002
2012,11,1,2,20,2.462,0.023
2012,11,1,2,25,2.404,0.019
2012,11,1,2,30,2.3890000000000002,0.017
2012,11,1,2,35,2.38,0.017
2012,11,1,2,40,2.368,0.016
2012,11,1,2,45,2.34,0.014
2012,11,1,2,50,2.31,0.011
2012,11,1,2,55,2.313,0.012
2012,11,1,3,0,2.319,0.012
2012,11,1,3,5,2.355,0.015
2012,11,1,3,10,2.441,0.022
2012,11,1,3,15,2.621,0.035
2012,11,1,3,20,2.8040000000000003,0.05
2012,11,1,3,25,2.935,0.06
2012,11,1,3,30,3.015,0.066
2012,11,1,3,35,3.024,0.067
2012,11,1,3,40,2.981,0.063
2012,11,1,3,45,2.908,0.058
2012,11,1,3,50,2.813,0.05
2012,11,1,3,55,2.722,0.043000000000000003
2012,11,1,4,0,2.664,0.039
2012,11,1,4,5,2.633,0.036000000000000004
2012,11,1,4,10,2.597,0.034
2012,11,1,4,15,2.569,0.032
2012,11,1,4,20,2.572,0.032
2012,11,1,4,25,2.645,0.037
2012,11,1,4,30,2.761,0.046
2012,11,1,4,35,2.89,0.056
2012,11,1,4,40,2.99,0.064
2012,11,1,4,45,3.088,0.07200000000000001
2012,11,1,4,50,3.186,0.079
2012,11,1,4,55,3.262,0.101
2012,11,1,5,0,3.299,0.121
2012,11,1,5,5,3.3080000000000003,0.126
2012,11,1,5,10,3.271,0.106
2012,11,1,5,15,3.186,0.079
2012,11,1,5,20,3.158,0.077
2012,11,1,5,25,3.225,0.082
2012,11,1,5,30,3.311,0.128
2012,11,1,5,35,3.347,0.148
2012,11,1,5,40,3.357,0.153
2012,11,1,5,45,3.347,0.148
2012,11,1,5,50,3.3200000000000003,0.133
2012,11,1,5,55,3.286,0.115
2012,11,1,6,0,3.241,0.09
2012,11,1,6,5,3.225,0.083
2012,11,1,6,10,3.225,0.083
2012,11,1,6,15,3.234,0.08700000000000001
2012,11,1,6,20,3.283,0.114
2012,11,1,6,25,3.338,0.14400000000000002
2012,11,1,6,30,3.357,0.154
2012,11,1,6,35,3.341,0.146
2012,11,1,6,40,3.326,0.138
2012,11,1,6,45,3.299,0.123
2012,11,1,6,50,3.262,0.10200000000000001
2012,11,1,6,55,3.219,0.082
2012,11,1,7,0,3.207,0.081
2012,11,1,7,5,3.207,0.081
2012,11,1,7,10,3.21,0.081
2012,11,1,7,15,3.222,0.082
2012,11,1,7,20,3.231,0.08600000000000001
2012,11,1,7,25,3.228,0.084
2012,11,1,7,30,3.216,0.082
2012,11,1,7,35,3.21,0.082
2012,11,1,7,40,3.265,0.105
2012,11,1,7,45,3.369,0.162
2012,11,1,7,50,3.5,0.23500000000000001
2012,11,1,7,55,3.61,0.296
2012,11,1,8,0,3.668,0.328
2012,11,1,8,5,3.6950000000000003,0.343
2012,11,1,8,10,3.72,0.357
2012,11,1,8,15,3.765,0.383
2012,11,1,8,20,3.787,0.395
2012,11,1,8,25,3.732,0.365
2012,11,1,8,30,3.653,0.321
2012,11,1,8,35,3.619,0.302
2012,11,1,8,40,3.65,0.319
2012,11,1,8,45,3.704,0.35000000000000003
2012,11,1,8,50,3.732,0.366
2012,11,1,8,55,3.723,0.361
2012,11,1,9,0,3.714,0.356
2012,11,1,9,5,3.732,0.366
2012,11,1,9,10,3.762,0.383
2012,11,1,9,15,3.811,0.41000000000000003
2012,11,1,9,20,3.845,0.429
2012,11,1,9,25,3.8850000000000002,0.451
2012,11,1,9,30,3.915,0.468
2012,11,1,9,35,3.9090000000000003,0.464
2012,11,1,9,40,3.888,0.452
2012,11,1,9,45,3.9330000000000003,0.47800000000000004
