Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),power (MW)
2012,11,1,0,0,6.503,2.404
2012,11,1,0,5,6.777,2.779
2012,11,1,0,10,6.954,3.02
2012,11,1,0,15,7.119,3.246
2012,11,1,0,20,7.327,3.5300000000000002
2012,11,1,0,25,7.547000000000001,3.855
2012,11,1,0,30,7.785,4.283
2012,11,1,0,35,7.971,4.619
2012,11,1,0,40,8.072000000000001,4.801
2012,11,1,0,45,8.136000000000001,4.917
2012,11,1,0,50,8.221,5.071
2012,11,1,0,55,8.34,5.285
2012,11,1,1,0,8.465,5.511
2012,11,1,1,5,8.609,5.791
2012,11,1,1,10,8.758000000000001,6.12
2012,11,1,1,15,8.88,6.390000000000001
2012,11,1,1,20,8.932,6.5040000000000004
2012,11,1,1,25,8.898,6.431
2012,11,1,1,30,8.847,6.3180000000000005
2012,11,1,1,35,8.837,6.299
2012,11,1,1,40,8.831,6.2860000000000005
2012,11,1,1,45,8.792,6.199
2012,11,1,1,50,8.755,6.119
2012,11,1,1,55,8.761000000000001,6.134
2012,11,1,2,0,8.807,6.236
2012,11,1,2,5,8.886000000000001,6.412
2012,11,1,2,10,8.972,6.6000000000000005
2012,11,1,2,15,9.054,6.78
2012,11,1,2,20,9.134,6.953
2012,11,1,2,25,9.182,7.058
2012,11,1,2,30,9.173,7.0360000000000005
2012,11,1,2,35,9.134,6.949
2012,11,1,2,40,9.152000000000001,6.99
2012,11,1,2,45,9.277000000000001,7.265000000000001
2012,11,1,2,50,9.423,7.588
2012,11,1,2,55,9.491,7.736
2012,11,1,3,0,9.469,7.69
2012,11,1,3,5,9.442,7.631
2012,11,1,3,10,9.384,7.505
2012,11,1,3,15,9.356,7.446
2012,11,1,3,20,9.335,7.401
2012,11,1,3,25,9.256,7.229
2012,11,1,3,30,9.073,6.829
2012,11,1,3,35,8.902000000000001,6.456
2012,11,1,3,40,8.722,6.063
2012,11,1,3,45,8.503,5.6000000000000005
2012,11,1,3,50,8.14,4.9510000000000005
