Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),power (MW)
2012,11,1,0,0,2.621,0.035
2012,11,1,0,5,2.731,0.043000000000000003
2012,11,1,0,10,2.844,0.052000000000000005
2012,11,1,0,15,2.8930000000000002,0.055
2012,11,1,0,20,2.8770000000000002,0.054
2012,11,1,0,25,2.829,0.051000000000000004
2012,11,1,0,30,2.829,0.05
2012,11,1,0,35,2.841,0.051000000000000004
2012,11,1,0,40,2.862,0.053
2012,11,1,0,45,2.871,0.054
2012,11,1,0,50,2.862,0.053
2012,11,1,0,55,2.859,0.053
2012,11,1,1,0,2.844,0.052000000000000005
2012,11,1,1,5,2.838,0.051000000000000004
2012,11,1,1,10,2.887,0.055
2012,11,1,1,15,2.981,0.062
2012,11,1,1,20,3.06,0.068
2012,11,1,1,25,3.134,0.074
2012,11,1,1,30,3.173,0.077
2012,11,1,1,35,3.192,0.078
2012,11,1,1,40,3.216,0.08
2012,11,1,1,45,3.253,0.08600000000000001
2012,11,1,1,50,3.283,0.10300000000000001
2012,11,1,1,55,3.298,0.111
2012,11,1,2,0,3.298,0.111
2012,11,1,2,5,3.3080000000000003,0.116
2012,11,1,2,10,3.359,0.145
2012,11,1,2,15,3.4170000000000003,0.177
2012,11,1,2,20,3.457,0.198
2012,11,1,2,25,3.536,0.242
2012,11,1,2,30,3.6830000000000003,0.322
2012,11,1,2,35,3.8360000000000003,0.406
2012,11,1,2,40,3.939,0.463
2012,11,1,2,45,4.0280000000000005,0.511
2012,11,1,2,50,4.104,0.553
2012,11,1,2,55,4.202,0.606
2012,11,1,3,0,4.309,0.665
2012,11,1,3,5,4.406,0.745
2012,11,1,3,10,4.483,0.8140000000000001
2012,11,1,3,15,4.6080000000000005,0.927
2012,11,1,3,20,4.7540000000000004,1.059
2012,11,1,3,25,4.904,1.193
2012,11,1,3,30,4.9590000000000005,1.243
2012,11,1,3,35,4.971,1.254
2012,11,1,3,40,5.029,1.306
2012,11,1,3,45,5.117,1.385
2012,11,1,3,50,5.215,1.473
2012,11,1,3,55,5.322,1.569
2012,11,1,4,0,5.468,1.724
2012,11,1,4,5,5.59,1.883
2012,11,1,4,10,5.664,1.978
2012,11,1,4,15,5.679,1.998
2012,11,1,4,20,5.6850000000000005,2.0060000000000002
2012,11,1,4,25,5.694,2.017
2012,11,1,4,30,5.679,1.996
2012,11,1,4,35,5.654,1.964
2012,11,1,4,40,5.676,1.991
2012,11,1,4,45,5.7090000000000005,2.035
2012,11,1,4,50,5.694,2.015
2012,11,1,4,55,5.667,1.979
2012,11,1,5,0,5.66,1.971
2012,11,1,5,5,5.6850000000000005,2.0020000000000002
2012,11,1,5,10,5.74,2.073
2012,11,1,5,15,5.828,2.188
2012,11,1,5,20,5.914,2.3000000000000003
2012,11,1,5,25,5.956,2.356
2012,11,1,5,30,5.969,2.372
2012,11,1,5,35,6.005,2.42
2012,11,1,5,40,6.082,2.519
2012,11,1,5,45,6.1370000000000005,2.59
2012,11,1,5,50,6.140000000000001,2.594
2012,11,1,5,55,6.149,2.607
2012,11,1,6,0,6.222,2.702
2012,11,1,6,5,6.3100000000000005,2.818
2012,11,1,6,10,6.344,2.861
2012,11,1,6,15,6.344,2.861
2012,11,1,6,20,6.414,2.952
2012,11,1,6,25,6.494,3.056
2012,11,1,6,30,6.545,3.15
2012,11,1,6,35,6.579,3.211
2012,11,1,6,40,6.555,3.166
2012,11,1,6,45,6.5520000000000005,3.16
2012,11,1,6,50,6.594,3.235
2012,11,1,6,55,6.68,3.3890000000000002
2012,11,1,7,0,6.799,3.604
2012,11,1,7,5,6.878,3.748
2012,11,1,7,10,6.893,3.7760000000000002
2012,11,1,7,15,6.912,3.81
2012,11,1,7,20,6.973,3.92
2012,11,1,7,25,7.058,4.075
2012,11,1,7,30,7.138,4.218
2012,11,1,7,35,7.18,4.295
2012,11,1,7,40,7.22,4.366
