Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),power (MW)
2012,11,1,0,0,4.727,1.029
2012,11,1,0,5,4.757,1.056
2012,11,1,0,10,4.766,1.065
2012,11,1,0,15,4.776,1.073
2012,11,1,0,20,4.815,1.109
2012,11,1,0,25,4.9190000000000005,1.202
2012,11,1,0,30,5.017,1.29
2012,11,1,0,35,4.992,1.268
2012,11,1,0,40,4.8790000000000004,1.166
2012,11,1,0,45,4.791,1.087
2012,11,1,0,50,4.767,1.065
2012,11,1,0,55,4.776,1.073
2012,11,1,1,0,4.712,1.0150000000000001
2012,11,1,1,5,4.6080000000000005,0.921
2012,11,1,1,10,4.532,0.852
2012,11,1,1,15,4.525,0.846
2012,11,1,1,20,4.562,0.879
2012,11,1,1,25,4.602,0.914
2012,11,1,1,30,4.654,0.961
2012,11,1,1,35,4.696,0.999
2012,11,1,1,40,4.739,1.037
2012,11,1,1,45,4.815,1.106
2012,11,1,1,50,4.886,1.168
2012,11,1,1,55,4.962,1.237
2012,11,1,2,0,5.035,1.302
2012,11,1,2,5,5.136,1.3920000000000001
2012,11,1,2,10,5.227,1.474
2012,11,1,2,15,5.304,1.542
2012,11,1,2,20,5.386,1.615
2012,11,1,2,25,5.453,1.686
2012,11,1,2,30,5.484,1.726
2012,11,1,2,35,5.496,1.741
2012,11,1,2,40,5.545,1.805
2012,11,1,2,45,5.615,1.8960000000000001
2012,11,1,2,50,5.679,1.98
2012,11,1,2,55,5.728,2.045
2012,11,1,3,0,5.804,2.145
2012,11,1,3,5,5.883,2.249
2012,11,1,3,10,5.923,2.301
2012,11,1,3,15,5.932,2.314
2012,11,1,3,20,5.981,2.378
2012,11,1,3,25,6.085,2.513
2012,11,1,3,30,6.182,2.64
2012,11,1,3,35,6.268,2.751
2012,11,1,3,40,6.369,2.882
2012,11,1,3,45,6.497,3.049
2012,11,1,3,50,6.598,3.228
2012,11,1,3,55,6.643,3.311
2012,11,1,4,0,6.662,3.343
2012,11,1,4,5,6.668,3.355
2012,11,1,4,10,6.625,3.278
2012,11,1,4,15,6.497,3.048
2012,11,1,4,20,6.338,2.842
2012,11,1,4,25,6.253,2.73
2012,11,1,4,30,6.274,2.757
2012,11,1,4,35,6.363,2.872
2012,11,1,4,40,6.372,2.8850000000000002
2012,11,1,4,45,6.299,2.79
2012,11,1,4,50,6.2250000000000005,2.695
2012,11,1,4,55,6.235,2.706
2012,11,1,5,0,6.299,2.7880000000000003
2012,11,1,5,5,6.399,2.919
2012,11,1,5,10,6.524,3.092
2012,11,1,5,15,6.622,3.269
2012,11,1,5,20,6.647,3.313
2012,11,1,5,25,6.622,3.27
2012,11,1,5,30,6.5920000000000005,3.215
2012,11,1,5,35,6.640000000000001,3.302
2012,11,1,5,40,6.7410000000000005,3.483
2012,11,1,5,45,6.86,3.698
2012,11,1,5,50,6.973,3.903
2012,11,1,5,55,7.083,4.102
2012,11,1,6,0,7.15,4.223
2012,11,1,6,5,7.162,4.244
2012,11,1,6,10,7.156000000000001,4.233
2012,11,1,6,15,7.168,4.255
2012,11,1,6,20,7.214,4.338
2012,11,1,6,25,7.269,4.438
2012,11,1,6,30,7.327,4.5440000000000005
2012,11,1,6,35,7.37,4.621
2012,11,1,6,40,7.428,4.726
2012,11,1,6,45,7.495,4.848
2012,11,1,6,50,7.547000000000001,4.942
2012,11,1,6,55,7.602,5.054
2012,11,1,7,0,7.6930000000000005,5.272
2012,11,1,7,5,7.809,5.549
2012,11,1,7,10,7.947,5.8790000000000004
2012,11,1,7,15,8.053,6.1370000000000005
2012,11,1,7,20,8.09,6.227
2012,11,1,7,25,8.114,6.287
2012,11,1,7,30,8.169,6.4190000000000005
2012,11,1,7,35,8.206,6.506
2012,11,1,7,40,8.243,6.593
2012,11,1,7,45,8.273,6.665
2012,11,1,7,50,8.224,6.55
2012,11,1,7,55,8.099,6.255
2012,11,1,8,0,7.9590000000000005,5.924
2012,11,1,8,5,7.828,5.6160000000000005
2012,11,1,8,10,7.6930000000000005,5.301
2012,11,1,8,15,7.559,4.99
2012,11,1,8,20,7.388,4.683
2012,11,1,8,25,7.187,4.32
2012,11,1,8,30,7.025,4.03
2012,11,1,8,35,6.94,3.8770000000000002
2012,11,1,8,40,6.848,3.712
2012,11,1,8,45,6.668,3.3890000000000002
2012,11,1,8,50,6.421,2.975
2012,11,1,8,55,6.140000000000001,2.611
2012,11,1,9,0,5.908,2.31
2012,11,1,9,5,5.755,2.112
2012,11,1,9,10,5.63,1.951
2012,11,1,9,15,5.487,1.7650000000000001
2012,11,1,9,20,5.2090000000000005,1.48
2012,11,1,9,25,4.8180000000000005,1.1280000000000001
2012,11,1,9,30,4.4430000000000005,0.79
2012,11,1,9,35,4.168,0.595
2012,11,1,9,40,4.071,0.541
2012,11,1,9,45,4.0520000000000005,0.531
2012,11,1,9,50,4.15,0.584
2012,11,1,9,55,4.355,0.708
2012,11,1,10,0,4.5680000000000005,0.9
2012,11,1,10,5,4.745,1.058
2012,11,1,10,10,4.846,1.1480000000000001
2012,11,1,10,15,4.87,1.17
2012,11,1,10,20,4.901,1.198
2012,11,1,10,25,4.95,1.242
2012,11,1,10,30,4.968,1.2590000000000001
2012,11,1,10,35,4.98,1.27
2012,11,1,10,40,5.0600000000000005,1.342
2012,11,1,10,45,5.157,1.43
2012,11,1,10,50,5.24,1.504
2012,11,1,10,55,5.304,1.563
2012,11,1,11,0,5.325,1.583
2012,11,1,11,5,5.291,1.553
2012,11,1,11,10,5.23,1.498
2012,11,1,11,15,5.139,1.416
